"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00023293","2009-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","5.39",",,,W","1018.9",",,,W","1017.0",",,,W","8.91",",,,W","3.1",",W","0.8","0","0.0",",0","7",",0","6",",0","1",",0","","","","","0",",0","0",",0","0",",0","5",",0","0",",0","5","","","","20090310",",,0","","","","","","","20090303",",,0","20090328",",,0","1.1",",0,10,","","","","","25.4",",,0,03,","26.1",",0,28,","1021.1","0","175.4",",0","48.1",",,,0","65",",,,W","44",",,,W","83",",,,W","","","12.68",",0","17.88",",,,0","7.47",",,,0","","","150",",X","160",",X","14.8",",X","17.9",",X"
"USW00023293","2009-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","4.90",",,,W","1017.7",",,,W","1015.8",",,,W","9.55",",,,W","3.3",",W","19.4","0","18.6",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","9",",0","3",",0","3","","","","20090416","+,,0","","","","","","","20090407",",,0","20090420",",,0","4.4",",0,16,+","","","","","3.0",",,0,07,","35.0",",0,20,","1154.1","0","133.0",",0","7.5",",,,0","57",",,,W","36",",,,W","77",",,,W","","","14.52",",0","20.84",",,,0","8.20",",,,0","","","310",",X","310",",X","14.8",",X","20.1",",X"
"USW00023293","2009-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","9.42",",,,W","1015.5",",,,W","1013.6",",,,W","13.07",",,,W","3.3",",W","45.4","0","26.0",",0","3",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","26",",0","2",",0","4","","","","20090521",",,0","","","","","","","20090505","+,,0","20090517",",,0","8.9",",0,21,","","","","","1.0",",,0,05,+","36.1",",0,17,","1179.6","0","25.5",",0","2.3",",,,0","62",",,,W","39",",,,W","81",",,,W","","","18.35",",0","24.57",",,,0","12.13",",,,0","","","210",",X","210",",X","10.7",",X","16.1",",X"
"USW00023293","2009-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","10.07","1,,,W","1012.4",",,,W","1010.5",",,,W","13.97","1,,,W","3.3",",W","92.8","0","47.4",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","3",",0","","","","","20090621",",,0","","","","","","","20090612",",,0","20090627",",,0","10.6",",0,21,","","","","","0.3",",,0,12,","36.1",",0,27,","1189.4","0","9.8",",0","0.3",",,,0","59",",,,W","40",",,,W","77",",,,W","","","19.59",",0","25.56",",,,0","13.61",",,,0","","","310",",X","310",",X","10.7",",X","13.4",",X"
"USW00023293","2009-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","11.47",",,,W","1014.4",",,,W","1012.5",",,,W","14.84",",,,W","3.0",",W","155.7","0","62.9",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","5",",0","1","","","","20090710","+,,0","","","","","","","20090711",",,0","20090714",",,0","11.7",",0,10,+","","","","","0.0",",T,0,11,","37.2",",0,14,","2.0","0","2.0",",0","0.0",",T,,0","63",",,,W","41",",,,W","82",",,,W","","","20.30",",0","26.64",",,,0","13.95",",,,0","","","310",",X","310",",X","11.2",",X","13.4",",X"
"USW00023293","2009-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","11.62",",,,W","1014.3",",,,W","1012.4",",,,W","15.27",",,,W","2.9",",W","247.0","0","91.3",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","7",",0","5","","","","20090825","+,,0","","","","","","","20090806",",,0","20090828",",,0","11.7",",0,25,+","","","","","0.5",",,0,06,","38.3",",0,28,","2.3","0","0.3",",0","0.5",",,,0","61",",,,W","37",",,,W","82",",,,W","","","21.27",",0","27.85",",,,0","14.69",",,,0","","","310",",X","310",",X","10.7",",X","12.5",",X"
"USW00023293","2009-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","11.39",",,,W","1013.8",",,,W","1012.0",",,,W","15.24",",,,W","2.5",",W","345.7","0","98.7",",0","1",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","9",",0","6","","","","20090930",",,0","","","","","1","","20090913",",,0","20090926",",,0","7.8",",0,30,","","","","","5.3",",,0,13,","35.6",",0,26,","7.8","0","5.5",",0","5.3",",,,0","59",",,,W","32",",,,W","82",",,,W","","","21.44",",0","28.41",",,,0","14.47",",,,0","","","280",",X","290",",X","11.6",",X","15.6",",X"
"USW00023293","2009-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","8.36",",,,W","1014.9",",,,W","1013.1",",,,W","12.13",",,,W","2.9",",W","358.5","0","12.8",",0","3",",0","1",",0","1",",0","","","","","0",",0","0",",0","0",",0","17",",0","0",",0","7","","2","","20091029",",,0","","","","","","","20091013",",,0","20091002",",,0","6.1",",0,29,","","","","","59.2",",,0,13,","27.8",",0,02,","64.7","0","56.9",",0","61.3",",,,0","63",",,,W","40",",,,W","82",",,,W","","","16.91",",0","22.50",",,,0","11.33",",,,0","","","120",",X","110",",X","14.8",",X","20.1",",X"
"USW00023293","2009-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","5.08",",,,W","1018.3",",,,W","1016.4",",,,W","8.94",",,,W","2.0",",W","359.1","0","0.6",",0","5",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","7",",0","0",",0","7","","1","","20091119","+,,0","","","","","","","20091127",",,0","20091103",",,0","2.8",",0,19,+","","","","","5.1",",,0,27,","27.8",",0,03,","234.8","0","170.1",",0","7.3",",,,0","64",",,,W","39",",,,W","85",",,,W","","","12.68",",0","19.00",",,,0","6.37",",,,0","","","330",",X","340","1,X","13.9",",X","17.4","1,X"
"USW00023293","2009-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","4.94","1,,,W","1018.0","1,,,W","1016.3","1,,,W","7.28","1,,,W","1.9",",W","359.1","0","0.0",",0","11",",0","7",",0","0",",0","","","","","0",",0","2",",0","0",",0","0",",0","0",",0","20","","2","","20091208",",,0","","","","","","","20091207",",,0","20091220",",,0","-1.7",",0,08,","","","","","11.2",",,0,07,","20.6",",0,20,","504.5","0","269.7",",0","55.1",",,,0","75",",,,W","55",",,,W","91",",,,W","","","9.63",",0","14.18",",,,0","5.08",",,,0","","","300",",X","290",",X","11.2",",X","14.8",",X"
"USW00023293","2010-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","7.32","2,,,W","1014.4","2,,,W","1012.7","2,,,W","9.00","2,,,W","2.3",",W","0.0","0","0.0",",0","13",",0","10",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","25","","4","","20100105",",,0","","","","","2","","20100120",",,0","20100116","+,,0","3.3",",0,05,","","","","","32.8",",,0,20,","17.2",",0,16,+","746.0","0","241.5",",0","116.5",",,,0","82",",,,W","64",",,,W","94",",,,W","","","10.54",",0","14.47",",,,0","6.61",",,,0","","","110",",X","120",",X","14.3",",X","19.2",",X"
"USW00023293","2010-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","7.89","2,,,W","1015.6","1,,,W","1013.8","1,,,W","9.74","2,,,W","2.4",",W","0.0","0","0.0",",0","13",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","17","","1","","20100210",",,0","","","","","","","20100226","+,,0","20100217",",,0","3.9",",0,10,","","","","","9.7",",,0,26,+","20.6",",0,17,","921.4","0","175.4",",0","54.2",",,,0","78",",,,W","60",",,,W","93",",,,W","","","12.07",",0","16.29",",,,0","7.85",",,,0","","","110",",X","120",",X","13.4",",X","17.4",",X"
"USW00023293","2010-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","5.57",",,,W","1018.5",",,,W","1016.6",",,,W","9.10",",,,W","2.7",",W","0.0","0","0.0",",0","7",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","10",",0","0",",0","9","","","","20100311",",,0","","","","","","","20100303",",,0","20100319",",,0","2.8",",0,11,","","","","","21.1",",,0,03,","27.2",",0,19,","1093.6","0","172.2",",0","52.0",",,,0","65",",,,W","41",",,,W","86",",,,W","","","12.78",",0","18.49",",,,0","7.06",",,,0","","","270",",X","90",",X","11.2",",X","14.8",",X"
"USW00023293","2010-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","6.28",",,,W","1015.7",",,,W","1013.8",",,,W","9.59",",,,W","3.3",",W","0.0","0","0.0",",0","8",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","8","","","","20100406","+,,0","","","","","","","20100411",",,0","20100425",",,0","5.0",",0,06,+","","","","","20.8",",,0,11,","26.1",",0,25,","1248.1","0","154.5",",0","76.0",",,,0","66",",,,W","45",",,,W","85",",,,W","","","13.18",",0","18.48",",,,0","7.88",",,,0","","","120",",X","120",",X","13.9",",X","17.4",",X"
"USW00023293","2010-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","6.86",",,,W","1017.3",",,,W","1015.5",",,,W","10.74",",,,W","3.6",",W","2.3","0","2.3",",0","5",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","14",",0","0",",0","6","","","","20100528","+,,0","","","","","","","20100525",",,0","20100530",",,0","7.2",",0,28,+","","","","","3.0",",,0,25,","28.9",",0,30,","1341.7","0","93.6",",0","8.9",",,,0","61",",,,W","40",",,,W","81",",,,W","","","15.39",",0","21.09",",,,0","9.69",",,,0","","","300",",X","290",",X","11.6",",X","14.8",",X"
"USW00023293","2010-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","10.47",",,,W","1015.0",",,,W","1013.1",",,,W","14.19",",,,W","3.4",",W","53.5","0","51.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","2",",0","2","","","","20100620",",,0","","","","","","","20100630","+,,0","20100627","+,,0","9.4",",0,20,","","","","","0.0",",,0,30,+","33.3",",0,27,+","1354.4","0","12.7",",0","0.0",",,,0","61",",,,W","40",",,,W","82",",,,W","","","19.62",",0","25.85",",,,0","13.38",",,,0","","","310",",X","310","1,X","10.7",",X","16.1","1,X"
"USW00023293","2010-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","11.65",",,,W","1013.0",",,,W","1011.1",",,,W","14.75",",,,W","3.0",",W","104.1","0","50.6",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","3","","","","20100701",",,0","","","","","","","20100731","+,,0","20100715",",,0","11.1",",0,01,","","","","","0.0",",,0,31,+","31.7",",0,15,","0.3","0","0.3",",0","0.0",",,,0","65",",,,W","43",",,,W","82",",,,W","","","19.96",",0","26.01",",,,0","13.90",",,,0","","","290",",X","240","1,X","8.9",",X","11.2","1,X"
"USW00023293","2010-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","11.13",",,,W","1012.7",",,,W","1010.8",",,,W","14.38",",,,W","3.0",",W","155.2","0","51.1",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","3",",0","3","","","","20100801",",,0","","","","","","","20100822",",,0","20100824",",,0","11.1",",0,01,","","","","","0.0",",T,0,22,","38.9",",0,24,","4.5","0","4.2",",0","0.0",",T,,0","64",",,,W","42",",,,W","83",",,,W","","","19.85",",0","26.08",",,,0","13.62",",,,0","","","320",",X","310","1,X","9.4",",X","11.6","1,X"
"USW00023293","2010-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","10.93",",,,W","1012.6",",,,W","1010.6",",,,W","14.93",",,,W","2.5",",W","243.5","0","88.3",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","8",",0","4","","","","20100923",",,0","","","","","","","20100917",",,0","20100928",",,0","10.0",",0,23,","","","","","0.0",",T,0,17,","37.2",",0,28,","8.4","0","3.9",",0","0.0",",T,,0","59",",,,W","35",",,,W","80",",,,W","","","21.15",",0","28.15",",,,0","14.15",",,,0","","","300",",X","340",",X","9.8",",X","12.5",",X"
"USW00023293","2010-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","9.29",",,,W","1016.8","1,,,W","1014.9","1,,,W","13.03",",,,W","2.2",",W","278.0","0","34.5",",0","7",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","18",",0","3",",0","5","","","","20101027",",,0","","","","","","","20101024",",,0","20101013","+,,0","6.1",",0,27,","","","","","1.5",",,0,24,","33.9",",0,13,+","50.8","0","42.4",",0","6.4",",,,0","63",",,,W","41",",,,W","80",",,,W","","","18.08",",0","23.57",",,,0","12.58",",,,0","","","120",",X","170","1,X","9.4",",X","13.0","1,X"
"USW00023293","2010-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","5.60",",,,W","1019.9",",,,W","1018.0",",,,W","9.23",",,,W","2.2",",W","284.7","0","6.7",",0","8",",0","6",",0","0",",0","","","","","0",",0","2",",0","0",",0","10",",0","0",",0","10","","","","20101129","+,,0","","","","","1","","20101120",",,0","20101104",",,0","0.0",",0,29,+","","","","","18.8",",,0,20,","29.4",",0,04,","217.9","0","167.1",",0","44.8",",,,0","65",",,,W","41",",,,W","86",",,,W","","","12.99",",0","18.67",",,,0","7.30",",,,0","","","280",",X","280","1,X","11.6",",X","14.8","1,X"
"USW00023293","2010-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","7.83","2,,,W","1016.6","1,,,W","1014.9","1,,,W","9.82","2,,,W","2.5",",W","284.7","0","0.0",",0","11",",0","10",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","19","","","","20101230",",,0","","","","","","","20101219",",,0","20101210","+,,0","1.1",",0,30,","","","","","19.1",",,0,19,","19.4",",0,10,+","418.5","0","200.6",",0","77.6",",,,0","78",",,,W","60",",,,W","93",",,,W","","","11.86",",0","15.57",",,,0","8.15",",,,0","","","290",",X","300",",X","15.6",",X","20.6",",X"
"USW00023293","2011-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","5.71","1,,,W","1021.2",",,,W","1019.4",",,,W","8.17","1,,,W","1.7",",W","0.0","X","0.0",",X","6",",X","3",",X","0",",X","","","","","0",",X","1",",X","0",",X","4",",X","0",",X","19","","4","","20110110",",,X","","","","","","","20110130",",,X","20110122",",,X","-0.6",",X,10,","","","","","13.0",",,X,30,","22.2",",X,22,","656.2","X","237.7",",X","24.5",",,,X","75",",,,W","53",",,,W","91",",,,W","","","10.66",",X","15.75",",,,X","5.57",",,,X","","","120",",X","120","1,X","11.6",",X","14.8","1,X"
"USW00023293","2011-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","2.71","1,,,W","1019.3",",,,W","1017.5",",,,W","6.89","1,,,W","2.7",",W","0.0","X","0.0",",X","7",",X","6",",X","0",",X","","","","","0",",X","1",",X","0",",X","4",",X","0",",X","11","","1","","20110227",",,X","","","","","","","20110217",",,X","20110206",",,X","0.0",",X,27,","","","","","24.6",",,X,17,","25.0",",X,06,","879.3","X","223.1",",X","80.0",",,,X","63",",,,W","41",",,,W","85",",,,W","","","10.37",",X","16.01",",,,X","4.73",",,,X","","","100",",X","110",",X","13.0",",X","17.9",",X"
"USW00023293","2011-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","7.82","2,,,W","1018.4",",,,W","1016.5",",,,W","10.17","2,,,W","3.4",",W","1.4","X","1.4",",X","16",",X","9",",X","0",",X","","","","","0",",X","0",",X","0",",X","3",",X","0",",X","17","","","","20110301",",,X","","","","","1","","20110324",",,X","20110331",",,X","2.8",",X,01,","","","","","23.6",",,X,24,","27.2",",X,31,","1060.8","X","181.5",",X","109.7",",,,X","75",",,,W","53",",,,W","92",",,,W","","","12.52",",X","17.15",",,,X","7.89",",,,X","","","120",",X","120",",X","14.3",",X","19.7",",X"
"USW00023293","2011-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","6.47",",,,W","1018.7",",,,W","1016.8",",,,W","10.09",",,,W","3.4",",W","2.5","X","1.1",",X","5",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","6",",X","0",",X","5","","","","20110409",",,X","","","","","","","20110407",",,X","20110401",",,X","3.9",",X,09,","","","","","2.3",",,X,07,","28.9",",X,01,","1189.4","X","128.6",",X","5.2",",,,X","64",",,,W","43",",,,W","85",",,,W","","","14.09",",X","19.46",",,,X","8.71",",,,X","","","160",",X","230",",X","11.2",",X","17.4",",X"
"USW00023293","2011-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","6.84",",,,W","1016.3",",,,W","1014.4",",,,W","10.69",",,,W","3.6",",W","8.6","X","6.1",",X","6",",X","1",",X","0",",X","","","","","0",",X","0",",X","0",",X","12",",X","0",",X","5","","","","20110501",",,X","","","","","","","20110514",",,X","20110505",",,X","6.7",",X,01,","","","","","5.3",",,X,14,","31.7",",X,05,","1291.4","X","102.0",",X","10.2",",,,X","61",",,,W","40",",,,W","83",",,,W","","","15.24",",X","20.95",",,,X","9.54",",,,X","","","280",",X","290",",X","11.2",",X","13.9",",X"
"USW00023293","2011-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","10.94",",,,W","1013.1",",,,W","1011.3",",,,W","13.90",",,,W","3.2",",W","42.5","X","33.9",",X","4",",X","2",",X","0",",X","","","","","0",",X","0",",X","0",",X","23",",X","2",",X","4","","","","20110602",",,X","","","","","","","20110604",",,X","20110621","+,,X","7.8",",X,02,","","","","","22.4",",,X,04,","35.6",",X,21,+","1317.2","X","25.8",",X","38.5",",,,X","66",",,,W","44",",,,W","87",",,,W","","","18.60",",X","24.58",",,,X","12.63",",,,X","","","310",",X","340",",X","10.7",",X","13.0",",X"
"USW00023293","2011-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","12.93",",,,W","1012.5",",,,W","1010.6",",,,W","15.65",",,,W","3.2",",W","116.2","X","73.7",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","3",",X","2","","","","20110710",",,X","","","","","","","20110717",",,X","20110703",",,X","11.7",",X,10,","","","","","0.0",",T,X,17,","33.9",",X,03,","4.8","X","4.8",",X","0.0",",T,,X","67",",,,W","44",",,,W","89",",,,W","","","20.56",",X","26.98",",,,X","14.14",",,,X","","","330",",X","310",",X","9.8",",X","13.4",",X"
"USW00023293","2011-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","13.45",",,,W","1013.2",",,,W","1011.3",",,,W","15.82",",,,W","2.8",",W","180.1","X","63.9",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","1",",X","5","","","","20110831","+,,X","","","","","","","20110831","+,,X","20110823",",,X","12.8",",X,31,+","","","","","0.0",",,X,31,+","33.9",",X,23,","4.8","X","0.0",",X","0.0",",,,X","72",",,,W","46",",,,W","92",",,,W","","","20.39",",X","26.50",",,,X","14.29",",,,X","","","130",",X","130",",X","9.4",",X","11.2",",X"
"USW00023293","2011-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","12.87",",,,W","1013.7",",,,W","1011.8",",,,W","15.87",",,,W","2.5",",W","269.9","X","89.8",",X","0",",X","0",",X","0",",X","","","","","0",",X","0",",X","0",",X","30",",X","5",",X","7","","","","20110926","+,,X","","","","","1","","20110925","+,,X","20110928",",,X","11.7",",X,26,+","","","","","0.0",",T,X,25,+","35.6",",X,28,","4.8","X","0.0",",X","0.0",",T,,X","66",",,,W","39",",,,W","89",",,,W","","","21.33",",X","28.06",",,,X","14.60",",,,X","","","230",",X","300",",X","10.3",",X","11.6",",X"
"USW00023293","2011-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","11.08",",,,W","1016.0",",,,W","1014.1",",,,W","13.96",",,,W","2.0",",W","296.5","X","26.6",",X","6",",X","4",",X","0",",X","","","","","0",",X","0",",X","0",",X","27",",X","0",",X","2","","2","","20111027",",,X","","","","","","","20111005",",,X","20111017",",,X","7.8",",X,27,","","","","","7.1",",,X,05,","30.6",",X,17,","36.4","X","31.6",",X","19.4",",,,X","69",",,,W","41",",,,W","91",",,,W","","","18.17",",X","24.27",",,,X","12.07",",,,X","","","110",",X","110",",X","9.8",",X","12.5",",X"
"USW00023293","2011-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","6.12",",,,W","1018.7",",,,W","1016.9",",,,W","9.05",",,,W","2.1",",W","296.5","X","0.0",",X","8",",X","4",",X","0",",X","","","","","0",",X","0",",X","0",",X","4",",X","0",",X","11","","4","","20111119","+,,X","","","","","","","20111120","+,,X","20111102",",,X","3.9",",X,19,+","","","","","4.1",",,X,20,+","25.6",",X,02,","228.0","X","191.6",",X","17.8",",,,X","73",",,,W","48",",,,W","93",",,,W","","","11.95",",X","17.28",",,,X","6.61",",,,X","","","90",",X","310","1,X","13.4",",X","16.1","1,X"
"USW00023293","2011-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","0.55",",,,W","1022.3",",,,W","1020.5",",,,W","5.79",",,,W","1.7",",W","296.5","X","0.0",",X","3",",X","0",",X","0",",X","","","","","0",",X","4",",X","0",",X","1",",X","0",",X","5","","","","20111225",",,X","","","","","","","20111215",",,X","20111202",",,X","-1.7",",X,25,","","","","","1.0",",,X,15,","21.7",",X,02,","497.7","X","269.7",",X","2.0",",,,X","60",",,,W","38",",,,W","81",",,,W","","","9.63",",X","15.77",",,,X","3.50",",,,X","","","320",",X","320","1,X","14.3",",X","18.3","1,X"
"USW00023293","2012-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","3.04","1,,,W","1022.3",",,,W","1020.5",",,,W","6.95","1,,,W","2.0",",W","0.0","X","0.0",",X","5",",X","3",",X","0",",X","","","","","0",",X","3",",X","0",",X","0",",X","0",",X","8","","2","","20120117",",,X","","","","","","","20120120",",,X","20120113","+,,X","-1.7",",X,17,","","","","","11.2",",,X,20,","20.0",",X,13,+","741.4","X","243.7",",X","23.0",",,,X","66",",,,W","42",",,,W","86",",,,W","","","10.47",",X","16.54",",,,X","4.41",",,,X","","","110",",X","110",",X","11.2",",X","14.3",",X"
"USW00023293","2012-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","3.94",",,,W","1019.5",",,,W","1017.7",",,,W","8.05",",,,W","2.7",",W","0.0","X","0.0",",X","8",",X","2",",X","0",",X","","","","","0",",X","0",",X","0",",X","5",",X","0",",X","5","","1","","20120228",",,X","","","","","","","20120213",",,X","20120222",",,X","2.2",",X,28,","","","","","6.9",",,X,13,","25.0",",X,22,","921.7","X","180.3",",X","17.1",",,,X","63",",,,W","37",",,,W","86",",,,W","","","12.12",",X","17.80",",,,X","6.43",",,,X","","","110",",X","100",",X","12.5",",X","16.1",",X"
"USW00023293","2012-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","4.62",",,,W","1017.5",",,,W","1015.6",",,,W","8.58",",,,W","3.5",",W","0.0","X","0.0",",X","9",",X","5",",X","0",",X","","","","","0",",X","0",",X","0",",X","6",",X","0",",X","8","","","","20120308",",,X","","","","","","","20120316",",,X","20120304",",,X","2.8",",X,08,","","","","","14.7",",,X,16,","23.9",",X,04,","1106.4","X","184.7",",X","50.3",",,,X","64",",,,W","40",",,,W","86",",,,W","","","12.37",",X","17.75",",,,X","7.00",",,,X","","","280",",X","300","1,X","13.4",",X","17.4","1,X"
"USW00023293","2012-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","7.15","2,,,W","1017.2",",,,W","1015.4",",,,W","11.01","2,,,W","3.5",",W","15.8","X","15.8",",X","7",",X","4",",X","0",",X","","","","","0",",X","0",",X","0",",X","14",",X","1",",X","6","","","","20120406",",,X","","","","","","","20120412",",,X","20120421",",,X","3.3",",X,06,","","","","","20.8",",,X,12,","32.8",",X,21,","1210.0","X","103.6",",X","47.7",",,,X","62",",,,W","36",",,,W","84",",,,W","","","15.41",",X","21.20",",,,X","9.62",",,,X","","","180",",X","180",",X","11.2",",X","15.6",",X"
